,cross_val_dict,accuracy_dict,best_estimators
"Voting Classifier Hard tuned ['sibsp', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8455008488964346,0.7633587786259542,
"Voting Classifier Hard tuned ['pclass', 'fare_per_person', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded']",0.8455008488964346,0.7557251908396947,
"Voting Classifier Hard scaled tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch', 'fare_per_person']",0.8446519524617997,0.7786259541984732,
"Voting Classifier Hard scaled tuned ['pclass', 'parch', 'family_size', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned']",0.8438030560271647,0.7786259541984732,
"Voting Classifier Soft scaled tuned ['family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8429541595925297,0.7938931297709924,
"Voting Classifier Hard scaled tuned ['family_size', 'fare_per_person', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_scaled']",0.8429541595925297,0.7862595419847328,
"Voting Classifier Hard tuned ['pclass', 'parch', 'family_size', 'is_alone', 'age_group_encoded', 'sex_encoded', 'embarked_encoded', 'fare_per_person_binned']",0.8421052631578947,0.7786259541984732,
"Voting Classifier Hard scaled tuned ['sibsp', 'family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8421052631578947,0.7633587786259542,
"Voting Classifier Hard scaled tuned ['pclass', 'fare_per_person', 'title_categorical_encoded', 'sex_encoded', 'embarked_encoded']",0.8395585738539898,0.7786259541984732,
"Voting Classifier Soft tuned ['family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8378607809847198,0.8091603053435115,
"Voting Classifier Hard scaled tuned ['family_size', 'is_alone', 'deck_encoded', 'age_group_encoded', 'title_categorical_encoded', 'sex_encoded', 'multiple_cabins', 'fare_per_person_binned']",0.8310696095076401,0.7862595419847328,
"Voting Classifier Soft tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch']",0.830220713073005,0.7709923664122137,
"Voting Classifier Soft tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp']",0.8285229202037352,0.7709923664122137,
"Voting Classifier Soft scaled tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp']",0.8276740237691002,0.7709923664122137,
"Voting Classifier Soft scaled tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp', 'parch']",0.8276740237691002,0.7786259541984732,
"Voting Classifier Hard tuned ['sex_encoded', 'pclass', 'deck_encoded', 'title_categorical_encoded', 'multiple_cabins', 'family_size', 'sibsp']",0.8259762308998302,0.7786259541984732,
